aluno_id,ano_letivo,turma,disciplina,fase,nota_exame_norm_0_20,nota_p1,nota_p2,nota_p3,cif
1827,2015/2016,15/16 - 11º ANO B,GEOG.A,CE1,11.7,16,15,15,15
1827,2016/2017,16/17 - 12º ANO B,MAT.A,CE1,9.8,12,14,14,15
1827,2016/2017,16/17 - 12º ANO B,MAT.A,CE2,16.1,12,14,14,15
1827,2016/2017,16/17 - 12º ANO B,PORT.,CE1,12.6,12,14,15,14
1828,2014/2015,14/15 - 11º ANO A1,BIO.GEO.,CE1,9.5,16,16,16,17
1828,2014/2015,14/15 - 11º ANO A1,BIO.GEO.,CE2,11.5,16,16,16,17
1828,2014/2015,14/15 - 11º ANO A1,FÍS.QUÍM.A,CE1,12.5,17,14,13,15
1828,2015/2016,15/16 - 12º ANO A1,MAT.A,CE1,13.7,15,13,14,16
1828,2015/2016,15/16 - 12º ANO A1,MAT.A,CE2,11.5,15,13,14,16
1828,2015/2016,15/16 - 12º ANO A1,PORT.,CE1,9.9,13,14,12,14
1828,2015/2016,15/16 - 12º ANO A1,PORT.,CE2,9.5,13,14,12,14
1829,2014/2015,14/15 - 11º ANO B,ECON.A,CE1,4.8,9,11,11,13
1829,2014/2015,14/15 - 11º ANO B,GEOG.A,CE1,10.1,12,11,13,14
1829,2015/2016,15/16 - 12º ANO B,MAT.A,CE1,5.1,9,8,11,12
1829,2015/2016,15/16 - 12º ANO B,MAT.A,CE2,8.2,9,8,11,12
1829,2015/2016,15/16 - 12º ANO B,PORT.,CE1,10.1,12,12,13,13
1833,2016/2017,16/17 - 11º ANO B,ECON.A,CE1,12.1,15,14,14,15
1833,2016/2017,16/17 - 11º ANO B,GEOG.A,CE1,12.7,15,16,16,17
1833,2017/2018,17/18 - 12º ANO B,MAT.A,CE1,6.5,12,10,10,11
1833,2017/2018,17/18 - 12º ANO B,PORT.,CE1,12.9,14,12,13,14
1834,2016/2017,16/17 - 11º ANO C,FILO.,CE1,9.1,12,13,12,13
1834,2016/2017,16/17 - 11º ANO C,LIT.PORT.,CE1,9.7,14,15,15,16
1834,2017/2018,17/18 - 12º ANO C,HIST.A,CE1,6.2,15,15,16,15
1834,2017/2018,17/18 - 12º ANO C,HIST.A,CE2,5.8,15,15,16,15
1834,2017/2018,17/18 - 12º ANO C,PORT.,CE1,11.6,14,14,15,15
1834,2017/2018,17/18 - 12º ANO C,PORT.,CE2,10.5,14,14,15,15
1835,2017/2018,17/18 - 11º ANO A2,BIO.GEO.,CE1,18.5,16,17,18,18
1835,2017/2018,17/18 - 11º ANO A2,FÍS.QUÍM.A,CE1,19.5,17,18,18,18
1835,2018/2019,18/19 - 12º ANO A2,MAT.A,CE1,19.5,19,18,19,18
1835,2018/2019,18/19 - 12º ANO A2,PORT.,CE1,16.5,17,17,17,17
1836,2017/2018,17/18 - 11º ANO C,FILO.,CE1,14.8,18,17,18,18
1836,2017/2018,17/18 - 11º ANO C,MACS,CE1,17.7,18,18,18,19
1836,2018/2019,18/19 - 12º ANO C,HIST.A,CE1,13.9,18,18,18,17
1836,2018/2019,18/19 - 12º ANO C,PORT.,CE1,16.2,15,16,16,16
1839,2018/2019,18/19 - 11º ANO A1,BIO.GEO.,CE1,5.5,10,10,10,11
1839,2018/2019,18/19 - 11º ANO A1,BIO.GEO.,CE2,9.5,10,10,10,11
1839,2018/2019,18/19 - 11º ANO A1,FÍS.QUÍM.A,CE1,5.8,9,9,10,11
1840,2018/2019,18/19 - 11º ANO B1,ECON.A,CE1,15.6,17,16,17,17
1840,2018/2019,18/19 - 11º ANO B1,GEOG.A,CE1,14.5,17,17,17,16
1841,2018/2019,18/19 - 11º ANO B1,ECON.A,CE1,18.2,19,19,19,19
1841,2018/2019,18/19 - 11º ANO B1,FILO.,CE1,15.8,18,19,20,19
1841,2018/2019,18/19 - 11º ANO B1,FILO.,CE2,17.8,18,19,20,19
1843,2018/2019,18/19 - 11º ANO A2,FÍS.QUÍM.A,CE1,15.3,17,17,17,16
1843,2018/2019,18/19 - 11º ANO A2,GEO.DESC.A,CE1,18.2,18,18,17,18
1844,2018/2019,18/19 - 11º ANO A2,FILO.,CE1,18.4,16,16,17,16
1844,2018/2019,18/19 - 11º ANO A2,FÍS.QUÍM.A,CE1,16.2,16,17,18,17
1844,2018/2019,18/19 - 11º ANO A2,FÍS.QUÍM.A,CE2,12.7,16,17,18,17
1845,2018/2019,18/19 - 11º ANO B1,ECON.A,CE1,16.5,18,17,17,18
1845,2018/2019,18/19 - 11º ANO B1,FILO.,CE1,16.2,17,18,18,18
1847,2018/2019,18/19 - 11º ANO B1,ECON.A,CE1,10.7,9,9,9,10
1847,2018/2019,18/19 - 11º ANO B1,GEOG.A,CE1,8.0,12,11,11,10
1847,2018/2019,18/19 - 11º ANO B1,GEOG.A,CE2,9.8,12,11,11,10
1848,2018/2019,18/19 - 11º ANO B1,GEOG.A,CE1,7.2,12,11,11,10
1848,2018/2019,18/19 - 11º ANO B1,GEOG.A,CE2,10.0,12,11,11,10
1850,2018/2019,18/19 - 11º ANO A2,FILO.,CE1,13.2,12,14,15,14
1850,2018/2019,18/19 - 11º ANO A2,FILO.,CE2,13.8,12,14,15,14
1850,2018/2019,18/19 - 11º ANO A2,FÍS.QUÍM.A,CE1,12.8,13,14,14,14
1852,2018/2019,18/19 - 11º ANO B2,ECON.A,CE1,7.8,10,10,11,12
1852,2018/2019,18/19 - 11º ANO B2,ECON.A,CE2,10.8,10,10,11,12
1852,2018/2019,18/19 - 11º ANO B2,FILO.,CE1,11.6,14,14,14,15
1999,2015/2016,15/16 - 11º ANO A1,BIO.GEO.,CE1,11.8,13,13,12,14
1999,2015/2016,15/16 - 11º ANO A1,FÍS.QUÍM.A,CE1,10.7,14,13,14,14
1999,2016/2017,16/17 - 12º ANO A1,MAT.A,CE1,14.7,16,16,16,15
1999,2016/2017,16/17 - 12º ANO A1,MAT.A,CE2,13.6,16,16,16,15
1999,2016/2017,16/17 - 12º ANO A1,PORT.,CE1,16.5,17,16,17,17
2001,2015/2016,15/16 - 11º ANO A1,BIO.GEO.,CE1,10.0,16,15,14,16
2001,2015/2016,15/16 - 11º ANO A1,FÍS.QUÍM.A,CE1,13.6,12,14,14,15
2001,2016/2017,16/17 - 12º ANO A1,MAT.A,CE1,15.7,15,17,17,15
2001,2016/2017,16/17 - 12º ANO A1,PORT.,CE1,17.8,17,17,17,17
2002,2016/2017,16/17 - 11º ANO C,FILO.,CE1,14.1,15,16,16,17
2002,2016/2017,16/17 - 11º ANO C,LIT.PORT.,CE1,17.6,15,17,17,17
2002,2017/2018,17/18 - 12º ANO C,HIST.A,CE1,13.0,16,16,18,18
2002,2017/2018,17/18 - 12º ANO C,PORT.,CE1,17.1,18,18,19,18
2011,2016/2017,16/17 - 11º ANO C,FILO.,CE1,12.5,15,15,14,15
2011,2016/2017,16/17 - 11º ANO C,LIT.PORT.,CE1,8.1,12,11,11,12
2011,2016/2017,16/17 - 11º ANO C,LIT.PORT.,CE2,13.0,12,11,11,12
2011,2017/2018,17/18 - 12º ANO C,HIST.A,CE1,7.6,16,15,15,15
2011,2017/2018,17/18 - 12º ANO C,HIST.A,CE2,8.2,16,15,15,15
2011,2017/2018,17/18 - 12º ANO C,PORT.,CE1,9.5,11,12,14,13
2011,2017/2018,17/18 - 12º ANO C,PORT.,CE2,7.6,11,12,14,13
2012,2015/2016,15/16 - 11º ANO B,ECON.A,CE1,12.6,14,16,16,16
2012,2015/2016,15/16 - 11º ANO B,ECON.A,CE2,13.5,14,16,16,16
2012,2015/2016,15/16 - 11º ANO B,GEOG.A,CE1,8.2,15,15,14,15
2012,2015/2016,15/16 - 11º ANO B,GEOG.A,CE2,10.5,15,15,14,15
2012,2016/2017,16/17 - 12º ANO B,MAT.A,CE1,14.5,12,13,12,13
2012,2016/2017,16/17 - 12º ANO B,MAT.A,CE2,11.5,12,13,12,13
2012,2016/2017,16/17 - 12º ANO B,PORT.,CE1,14.5,15,17,17,16
2012,2016/2017,16/17 - 12º ANO B,PORT.,CE2,15.6,15,17,17,16
2018,2014/2015,14/15 - 11º ANO A1,BIO.GEO.,CE1,8.5,10,11,11,11
2018,2014/2015,14/15 - 11º ANO A1,BIO.GEO.,CE2,9.0,10,11,11,11
2018,2014/2015,14/15 - 11º ANO A1,FÍS.QUÍM.A,CE1,6.8,13,11,11,12
2018,2014/2015,14/15 - 11º ANO A1,FÍS.QUÍM.A,CE2,7.9,13,11,11,12
2018,2015/2016,15/16 - 12º ANO A1,MAT.A,CE1,10.7,10,11,13,12
2018,2015/2016,15/16 - 12º ANO A1,MAT.A,CE2,13.0,10,11,13,12
2018,2015/2016,15/16 - 12º ANO A1,PORT.,CE1,11.1,11,13,12,12
2018,2015/2016,15/16 - 12º ANO A1,PORT.,CE2,11.5,11,13,12,12
2019,2015/2016,15/16 - 11º ANO B,ECON.A,CE1,11.4,11,15,16,16
2019,2015/2016,15/16 - 11º ANO B,GEOG.A,CE1,15.2,16,15,16,16
2019,2016/2017,16/17 - 12º ANO B,MAT.A,CE1,13.1,12,12,12,12
2019,2016/2017,16/17 - 12º ANO B,MAT.A,CE2,9.6,12,12,12,12
2019,2016/2017,16/17 - 12º ANO B,PORT.,CE1,14.8,16,17,18,17
2024,2018/2019,18/19 - 11º ANO D,FILO.,CE1,5.8,7,7,6,7
2024,2018/2019,18/19 - 11º ANO D,FILO.,CE2,7.2,7,7,6,7
2024,2018/2019,18/19 - 11º ANO D,GEO.DESC.A,CE1,1.5,8,8,9,10
2024,2018/2019,18/19 - 11º ANO D,GEO.DESC.A,CE2,17.6,8,8,9,10
2035,2014/2015,14/15 - 11º ANO A2,BIO.GEO.,CE1,6.7,8,9,8,10
2035,2014/2015,14/15 - 11º ANO A2,BIO.GEO.,CE2,10.7,8,9,8,10
2035,2014/2015,14/15 - 11º ANO A2,FILO.,CE1,10.9,14,14,14,12
2035,2015/2016,15/16 - 12º ANO A2,MAT.A,CE1,5.5,8,8,8,10
2035,2015/2016,15/16 - 12º ANO A2,MAT.A,CE2,8.7,8,8,8,10
2035,2015/2016,15/16 - 12º ANO A2,PORT.,CE1,10.0,12,11,10,11
2037,2015/2016,15/16 - 11º ANO C,LIT.PORT.,CE1,13.6,10,11,12,12
2039,2017/2018,17/18 - 11º ANO C,GEOG.A,CE1,15.0,15,15,15,14
2039,2017/2018,17/18 - 11º ANO C,GEOG.A,CE2,14.0,15,15,15,14
2039,2017/2018,17/18 - 11º ANO C,MACS,CE1,15.9,16,16,16,16
2039,2018/2019,18/19 - 12º ANO C,HIST.A,CE1,16.5,17,17,18,17
2039,2018/2019,18/19 - 12º ANO C,PORT.,CE1,13.0,12,13,14,13
2041,2014/2015,14/15 - 11º ANO A2,BIO.GEO.,CE1,13.2,15,14,14,14
2041,2014/2015,14/15 - 11º ANO A2,BIO.GEO.,CE2,12.1,15,14,14,14
2041,2014/2015,14/15 - 11º ANO A2,FÍS.QUÍM.A,CE1,13.8,13,14,13,13
2041,2014/2015,14/15 - 11º ANO A2,FÍS.QUÍM.A,CE2,13.9,13,14,13,13
2041,2015/2016,15/16 - 12º ANO A2,MAT.A,CE1,15.5,15,15,15,14
2041,2015/2016,15/16 - 12º ANO A2,PORT.,CE1,15.0,15,14,15,13
2045,2017/2018,17/18 - 11º ANO C,FILO.,CE1,13.6,18,17,18,18
2045,2017/2018,17/18 - 11º ANO C,FILO.,CE2,16.6,18,17,18,18
2045,2017/2018,17/18 - 11º ANO C,MACS,CE1,18.9,18,17,18,19
2045,2018/2019,18/19 - 12º ANO C,HIST.A,CE1,13.5,15,16,16,17
2045,2018/2019,18/19 - 12º ANO C,HIST.A,CE2,14.1,15,16,16,17
2045,2018/2019,18/19 - 12º ANO C,PORT.,CE1,15.0,16,15,16,17
2045,2018/2019,18/19 - 12º ANO C,PORT.,CE2,13.8,16,15,16,17
2046,2014/2015,14/15 - 11º ANO B,ECON.A,CE1,6.0,8,11,10,11
2046,2014/2015,14/15 - 11º ANO B,GEOG.A,CE1,8.6,10,11,12,12
2049,2014/2015,14/15 - 11º ANO A2,FÍS.QUÍM.A,CE1,14.0,17,17,17,13
2054,2015/2016,15/16 - 12º ANO B,PORT.,CE1,10.0,11,10,11,11
2061,2015/2016,15/16 - 12º ANO A2,MAT.A,CE1,12.8,10,9,10,12
2061,2015/2016,15/16 - 12º ANO A2,PORT.,CE1,13.7,15,14,13,13
2225,2018/2019,18/19 - 11º ANO A2,FILO.,CE1,17.6,16,16,16,16
2225,2018/2019,18/19 - 11º ANO A2,FÍS.QUÍM.A,CE1,14.7,16,17,16,16
2225,2018/2019,18/19 - 11º ANO A2,GEO.DESC.A,CE2,18.0,20,20,20,20
2226,2018/2019,18/19 - 11º ANO A2,FÍS.QUÍM.A,CE1,10.2,11,12,12,13
2226,2018/2019,18/19 - 11º ANO A2,FÍS.QUÍM.A,CE2,10.0,11,12,12,13
2226,2018/2019,18/19 - 11º ANO A2,GEO.DESC.A,CE1,14.2,13,15,19,19
2226,2018/2019,18/19 - 11º ANO A2,GEO.DESC.A,CE2,18.5,13,15,19,19
2227,2018/2019,18/19 - 11º ANO B1,ECON.A,CE1,7.1,8,9,9,10
2227,2018/2019,18/19 - 11º ANO B1,ECON.A,CE2,11.8,8,9,9,10
2227,2018/2019,18/19 - 11º ANO B1,GEOG.A,CE1,12.2,12,12,13,13
2229,2017/2018,17/18 - 11º ANO C,GEOG.A,CE1,13.6,12,13,14,14
2229,2017/2018,17/18 - 11º ANO C,GEOG.A,CE2,12.6,12,13,14,14
2229,2017/2018,17/18 - 11º ANO C,MACS,CE1,9.5,9,11,10,11
2229,2018/2019,18/19 - 12º ANO C,HIST.A,CE1,14.6,14,14,14,12
2229,2018/2019,18/19 - 12º ANO C,PORT.,CE1,10.0,10,10,10,11
2230,2017/2018,17/18 - 11º ANO A3,FÍS.QUÍM.A,CE1,13.0,11,11,11,11
2230,2017/2018,17/18 - 11º ANO A3,FÍS.QUÍM.A,CE2,9.9,11,11,11,11
2230,2018/2019,18/19 - 12º ANO A3,PORT.,CE1,9.1,12,13,14,13
2231,2017/2018,17/18 - 11º ANO A3,FÍS.QUÍM.A,CE1,18.8,17,17,18,17
2231,2017/2018,17/18 - 11º ANO A3,GEO.DESC.A,CE1,20.0,20,20,20,20
2231,2018/2019,18/19 - 12º ANO A3,MAT.A,CE1,18.3,18,17,18,18
2231,2018/2019,18/19 - 12º ANO A3,PORT.,CE1,16.6,15,16,17,16
2232,2017/2018,17/18 - 11º ANO A3,FÍS.QUÍM.A,CE1,16.8,16,16,16,16
2232,2017/2018,17/18 - 11º ANO A3,GEO.DESC.A,CE1,19.9,20,20,20,20
2232,2018/2019,18/19 - 12º ANO A3,MAT.A,CE1,17.2,17,17,17,16
2232,2018/2019,18/19 - 12º ANO A3,PORT.,CE1,12.0,13,15,14,13
2235,2017/2018,17/18 - 11º ANO A2,BIO.GEO.,CE1,9.1,10,11,12,12
2235,2017/2018,17/18 - 11º ANO A2,BIO.GEO.,CE2,8.0,10,11,12,12
2235,2017/2018,17/18 - 11º ANO A2,FÍS.QUÍM.A,CE1,9.7,12,12,13,13
2235,2017/2018,17/18 - 11º ANO A2,FÍS.QUÍM.A,CE2,13.0,12,12,13,13
2235,2018/2019,18/19 - 12º ANO A2,MAT.A,CE1,8.9,10,10,11,12
2235,2018/2019,18/19 - 12º ANO A2,MAT.A,CE2,12.8,10,10,11,12
2235,2018/2019,18/19 - 12º ANO A2,PORT.,CE1,14.7,15,14,15,15
2235,2018/2019,18/19 - 12º ANO A2,PORT.,CE2,12.2,15,14,15,15
2236,2016/2017,16/17 - 11º ANO B,ECON.A,CE1,15.1,18,18,18,18
2236,2016/2017,16/17 - 11º ANO B,GEOG.A,CE1,13.3,17,17,17,18
2236,2017/2018,17/18 - 12º ANO B,MAT.A,CE1,10.9,14,15,15,16
2236,2017/2018,17/18 - 12º ANO B,MAT.A,CE2,15.6,14,15,15,16
2236,2017/2018,17/18 - 12º ANO B,PORT.,CE1,12.1,14,14,14,15
2238,2016/2017,16/17 - 11º ANO A1,BIO.GEO.,CE1,12.5,10,11,11,12
2238,2016/2017,16/17 - 11º ANO A1,BIO.GEO.,CE2,13.9,10,11,11,12
2238,2016/2017,16/17 - 11º ANO A1,FÍS.QUÍM.A,CE1,11.0,13,13,13,14
2238,2016/2017,16/17 - 11º ANO A1,FÍS.QUÍM.A,CE2,10.2,13,13,13,14
2238,2017/2018,17/18 - 12º ANO A1,MAT.A,CE1,8.0,12,13,13,14
2238,2017/2018,17/18 - 12º ANO A1,MAT.A,CE2,11.8,12,13,13,14
2238,2017/2018,17/18 - 12º ANO A1,PORT.,CE1,12.8,15,14,15,16
2239,2016/2017,16/17 - 11º ANO A2,FÍS.QUÍM.A,CE1,13.7,16,15,16,16
2239,2016/2017,16/17 - 11º ANO A2,FÍS.QUÍM.A,CE2,12.9,16,15,16,16
2239,2016/2017,16/17 - 11º ANO A2,GEO.DESC.A,CE1,16.6,16,15,18,18
2239,2016/2017,16/17 - 11º ANO A2,GEO.DESC.A,CE2,19.7,16,15,18,18
2239,2017/2018,17/18 - 12º ANO A2,MAT.A,CE1,16.7,17,16,16,16
2239,2017/2018,17/18 - 12º ANO A2,MAT.A,CE2,16.3,17,16,16,16
2239,2017/2018,17/18 - 12º ANO A2,PORT.,CE1,15.6,16,16,17,16
2240,2016/2017,16/17 - 11º ANO B,ECON.A,CE1,13.9,14,16,16,16
2240,2016/2017,16/17 - 11º ANO B,GEOG.A,CE1,14.8,13,15,15,16
2240,2017/2018,17/18 - 12º ANO B,MAT.A,CE1,11.7,15,13,13,12
2240,2017/2018,17/18 - 12º ANO B,PORT.,CE1,9.6,12,11,12,12
2241,2017/2018,17/18 - 11º ANO A1,BIO.GEO.,CE1,10.8,10,10,10,11
2241,2017/2018,17/18 - 11º ANO A1,FILO.,CE1,12.0,11,11,12,12
2241,2018/2019,18/19 - 12º ANO A1,PORT.,CE1,13.0,14,13,13,12
2242,2016/2017,16/17 - 11º ANO A2,FÍS.QUÍM.A,CE1,12.1,15,16,15,15
2242,2016/2017,16/17 - 11º ANO A2,FÍS.QUÍM.A,CE2,15.1,15,16,15,15
2242,2016/2017,16/17 - 11º ANO A2,GEO.DESC.A,CE1,18.3,19,19,19,19
2242,2017/2018,17/18 - 12º ANO A2,MAT.A,CE1,13.7,19,18,18,17
2242,2017/2018,17/18 - 12º ANO A2,MAT.A,CE2,15.6,19,18,18,17
2242,2017/2018,17/18 - 12º ANO A2,PORT.,CE1,14.5,15,15,16,15
2243,2016/2017,16/17 - 11º ANO A2,FÍS.QUÍM.A,CE1,6.0,13,12,11,12
2243,2016/2017,16/17 - 11º ANO A2,GEO.DESC.A,CE1,11.7,15,15,16,16
2243,2017/2018,17/18 - 12º ANO A2,MAT.A,CE1,9.5,10,10,11,11
2243,2017/2018,17/18 - 12º ANO A2,MAT.A,CE2,12.7,10,10,11,11
2243,2017/2018,17/18 - 12º ANO A2,PORT.,CE1,10.1,11,12,13,13
2245,2016/2017,16/17 - 11º ANO A1,FILO.,CE1,11.9,14,11,11,12
2245,2016/2017,16/17 - 11º ANO A1,FÍS.QUÍM.A,CE1,3.9,11,11,10,10
2245,2016/2017,16/17 - 11º ANO A1,FÍS.QUÍM.A,CE2,7.5,11,11,10,10
2245,2017/2018,17/18 - 12º ANO A1,MAT.A,CE1,8.8,9,8,9,10
2245,2017/2018,17/18 - 12º ANO A1,MAT.A,CE2,8.8,9,8,9,10
2245,2017/2018,17/18 - 12º ANO A1,PORT.,CE1,8.1,12,11,11,13
2246,2016/2017,16/17 - 11º ANO C,FILO.,CE1,9.0,9,10,10,11
2246,2016/2017,16/17 - 11º ANO C,LIT.PORT.,CE1,10.5,9,10,12,12
2246,2017/2018,17/18 - 12º ANO C,HIST.A,CE1,3.6,12,11,11,12
2246,2017/2018,17/18 - 12º ANO C,HIST.A,CE2,6.7,12,11,11,12
2246,2017/2018,17/18 - 12º ANO C,PORT.,CE1,8.1,12,11,12,12
2246,2017/2018,17/18 - 12º ANO C,PORT.,CE2,7.5,12,11,12,12
2247,2016/2017,16/17 - 11º ANO B,ECON.A,CE1,10.8,14,14,15,15
2247,2016/2017,16/17 - 11º ANO B,ECON.A,CE2,11.5,14,14,15,15
2247,2016/2017,16/17 - 11º ANO B,GEOG.A,CE1,12.8,16,16,16,15
2247,2017/2018,17/18 - 12º ANO B,MAT.A,CE1,5.0,10,9,10,10
2247,2017/2018,17/18 - 12º ANO B,MAT.A,CE2,6.5,10,9,10,10
2247,2017/2018,17/18 - 12º ANO B,PORT.,CE1,9.6,11,10,11,11
2248,2016/2017,16/17 - 11º ANO B,ECON.A,CE1,13.1,15,16,16,16
2248,2016/2017,16/17 - 11º ANO B,FILO.,CE1,11.5,16,16,16,16
2248,2017/2018,17/18 - 12º ANO B,MAT.A,CE1,11.5,13,12,11,12
2248,2017/2018,17/18 - 12º ANO B,MAT.A,CE2,12.7,13,12,11,12
2248,2017/2018,17/18 - 12º ANO B,PORT.,CE1,14.5,16,16,17,16
2249,2016/2017,16/17 - 11º ANO B,ECON.A,CE1,11.6,11,12,12,12
2249,2016/2017,16/17 - 11º ANO B,GEOG.A,CE1,12.9,15,13,13,14
2249,2017/2018,17/18 - 12º ANO B,PORT.,CE1,10.2,13,12,12,12
2250,2016/2017,16/17 - 11º ANO A1,BIO.GEO.,CE1,6.9,7,7,9,10
2250,2016/2017,16/17 - 11º ANO A1,BIO.GEO.,CE2,6.1,7,7,9,10
2250,2016/2017,16/17 - 11º ANO A1,FÍS.QUÍM.A,CE1,7.5,7,9,8,8
2250,2016/2017,16/17 - 11º ANO A1,FÍS.QUÍM.A,CE2,5.9,7,9,8,8
2251,2016/2017,16/17 - 11º ANO B,ECON.A,CE1,7.9,11,12,11,14
2251,2016/2017,16/17 - 11º ANO B,GEOG.A,CE1,12.7,16,14,14,14
2251,2017/2018,17/18 - 12º ANO B,PORT.,CE1,9.9,12,11,11,12
2252,2016/2017,16/17 - 11º ANO C,FILO.,CE1,11.8,12,12,12,12
2252,2016/2017,16/17 - 11º ANO C,GEOG.A,CE1,15.2,12,12,13,14
2252,2017/2018,17/18 - 12º ANO C,HIST.A,CE1,14.2,17,16,17,16
2252,2017/2018,17/18 - 12º ANO C,PORT.,CE1,9.9,12,12,14,13
2253,2015/2016,15/16 - 11º ANO A1,BIO.GEO.,CE1,17.0,17,16,16,18
2253,2015/2016,15/16 - 11º ANO A1,FÍS.QUÍM.A,CE1,16.1,15,16,16,17
2253,2016/2017,16/17 - 12º ANO A1,MAT.A,CE1,15.9,17,15,15,17
2253,2016/2017,16/17 - 12º ANO A1,MAT.A,CE2,16.9,17,15,15,17
2253,2016/2017,16/17 - 12º ANO A1,PORT.,CE1,11.9,16,17,17,17
2253,2016/2017,16/17 - 12º ANO A1,PORT.,CE2,15.8,16,17,17,17
2255,2015/2016,15/16 - 11º ANO B,ECON.A,CE1,4.5,16,,,8
2255,2015/2016,15/16 - 11º ANO B,ECON.A,CE2,10.1,16,,,8
2255,2016/2017,16/17 - 12º ANO B,MAT.A,CE1,5.6,8,8,8,10
2255,2016/2017,16/17 - 12º ANO B,MAT.A,CE2,5.2,8,8,8,10
2255,2016/2017,16/17 - 12º ANO B,PORT.,CE1,12.1,13,15,15,14
2255,2016/2017,16/17 - 12º ANO B,PORT.,CE2,10.0,13,15,15,14
2256,2015/2016,15/16 - 11º ANO B,ECON.A,CE1,8.8,11,11,11,10
2256,2015/2016,15/16 - 11º ANO B,ECON.A,CE2,10.0,11,11,11,10
2256,2015/2016,15/16 - 11º ANO B,GEOG.A,CE1,9.9,11,10,11,11
2256,2016/2017,16/17 - 12º ANO B,MAT.A,CE1,5.0,9,10,10,10
2256,2016/2017,16/17 - 12º ANO B,MAT.A,CE2,7.2,9,10,10,10
2256,2016/2017,16/17 - 12º ANO B,PORT.,CE1,7.1,11,12,13,12
2256,2016/2017,16/17 - 12º ANO B,PORT.,CE2,7.9,11,12,13,12
2257,2015/2016,15/16 - 12º ANO B,MAT.A,CE1,11.8,9,12,9,14
2257,2015/2016,15/16 - 12º ANO B,PORT.,CE1,11.5,14,14,13,15
2264,2015/2016,15/16 - 11º ANO B,ECON.A,CE1,7.5,13,12,13,13
2264,2015/2016,15/16 - 11º ANO B,GEOG.A,CE1,8.2,11,11,11,12
2264,2016/2017,16/17 - 12º ANO B,MAT.A,CE1,9.5,9,9,9,9
2264,2016/2017,16/17 - 12º ANO B,MAT.A,CE2,7.6,9,9,9,9
2264,2016/2017,16/17 - 12º ANO B,PORT.,CE1,9.5,10,11,12,12
2270,2015/2016,15/16 - 12º ANO B,PORT.,CE1,10.0,12,12,12,11
2271,2018/2019,18/19 - 11º ANO B1,ECON.A,CE1,16.9,14,15,14,15
2271,2018/2019,18/19 - 11º ANO B1,GEOG.A,CE1,10.2,14,15,14,14
2273,2016/2017,16/17 - 11º ANO D,GEO.DESC.A,CE1,7.3,12,10,9,12
2273,2016/2017,16/17 - 11º ANO D,GEO.DESC.A,CE2,12.6,12,10,9,12
2273,2016/2017,16/17 - 11º ANO D,MAT.B,CE1,11.0,10,10,9,11
2273,2017/2018,17/18 - 12º ANO D,DES.A,CE1,15.7,15,16,17,17
2273,2017/2018,17/18 - 12º ANO D,PORT.,CE1,12.5,14,13,13,13
2275,2016/2017,16/17 - 11º ANO B,FILO.,CE1,9.5,12,11,10,12
2275,2016/2017,16/17 - 11º ANO B,GEOG.A,CE1,10.2,12,12,11,12
2275,2017/2018,17/18 - 12º ANO B,PORT.,CE1,11.5,12,11,12,12
2276,2016/2017,16/17 - 11º ANO C,FILO.,CE1,9.6,13,14,14,14
2276,2016/2017,16/17 - 11º ANO C,LIT.PORT.,CE1,6.8,12,11,12,12
2282,2015/2016,15/16 - 11º ANO A1,BIO.GEO.,CE1,7.0,,9,9,11
2282,2015/2016,15/16 - 11º ANO A1,BIO.GEO.,CE2,10.2,,9,9,11
2282,2015/2016,15/16 - 11º ANO A1,FILO.,CE1,12.9,,10,11,12
2282,2015/2016,15/16 - 11º ANO A1,FILO.,CE2,16.2,,10,11,12
2282,2016/2017,16/17 - 12º ANO A2,PORT.,CE1,10.2,14,14,14,14
2282,2016/2017,16/17 - 12º ANO A2,PORT.,CE2,13.5,14,14,14,14
2283,2016/2017,16/17 - 12º ANO A2,PORT.,CE1,13.6,11,9,10,11
2442,2018/2019,18/19 - 11º ANO A1,BIO.GEO.,CE1,17.5,15,15,16,16
2442,2018/2019,18/19 - 11º ANO A1,FÍS.QUÍM.A,CE1,17.5,19,19,19,19
2443,2018/2019,18/19 - 11º ANO A1,BIO.GEO.,CE1,8.6,9,8,9,10
2443,2018/2019,18/19 - 11º ANO A1,FÍS.QUÍM.A,CE1,6.2,10,11,10,10
2443,2018/2019,18/19 - 11º ANO A1,FÍS.QUÍM.A,CE2,10.1,10,11,10,10
2444,2018/2019,18/19 - 11º ANO B2,ECON.A,CE1,17.6,19,19,19,19
2444,2018/2019,18/19 - 11º ANO B2,FILO.,CE1,14.0,18,18,19,19
2445,2017/2018,17/18 - 11º ANO B,ECON.A,CE1,19.8,17,18,18,18
2445,2017/2018,17/18 - 11º ANO B,GEOG.A,CE1,17.0,19,19,20,19
2445,2017/2018,17/18 - 11º ANO B,GEOG.A,CE2,17.6,19,19,20,19
2445,2018/2019,18/19 - 12º ANO B,MAT.A,CE1,20.0,19,19,19,19
2445,2018/2019,18/19 - 12º ANO B,PORT.,CE1,15.5,17,19,19,19
2446,2017/2018,17/18 - 11º ANO A1,FÍS.QUÍM.A,CE1,11.5,12,10,9,11
2446,2017/2018,17/18 - 11º ANO A1,GEO.DESC.A,CE1,15.0,17,14,17,19
2446,2018/2019,18/19 - 12º ANO A1,MAT.A,CE1,14.0,12,12,12,14
